"Data","NomeMunicipio","CodigoMunicipio","Casos_Circ","Casos_Resp","Obitos_Circ","Obitos_Resp","Ano","CO","PM2p5","Temperatura","UmidRel"
2015-05-03,"São Paulo - SP",355030,120,178,17,11,2015,282.032959357063,49.9022902999968,21.3876586914063,74.7251484826158
2015-05-04,"São Paulo - SP",355030,193,205,17,8,2015,286.340167576782,51.786723057982,20.5344177246094,79.6751620595713
2015-05-05,"São Paulo - SP",355030,216,220,15,11,2015,202.662377546403,32.7729736682159,18.3122802734375,90.8986616975355
2015-05-06,"São Paulo - SP",355030,193,207,21,13,2015,109.313177176773,15.7585224869194,17.7216735839844,87.9633859690685
2015-05-07,"São Paulo - SP",355030,200,220,22,13,2015,226.550521157757,43.0007884114995,17.0764099121094,87.5804559459735
2015-05-08,"São Paulo - SP",355030,174,180,21,16,2015,92.5221499414874,19.6164222643347,15.8860717773438,85.2147403715476
2015-05-09,"São Paulo - SP",355030,117,156,12,15,2015,97.7362593819938,17.7234958561219,17.9011169433594,77.0560869425712
2015-05-10,"São Paulo - SP",355030,131,151,12,13,2015,274.849365193101,48.5447178751504,18.07021484375,86.573223532873
2015-05-11,"São Paulo - SP",355030,206,204,16,15,2015,303.949548197124,51.2986240153168,18.6723571777344,86.4009064164789
2015-05-12,"São Paulo - SP",355030,187,244,17,18,2015,203.21365923337,27.8241802931234,17.1810241699219,84.9971039364332
2015-05-13,"São Paulo - SP",355030,194,200,17,17,2015,112.465353178474,16.5122511219806,16.8251892089844,87.2914477672579
2015-05-14,"São Paulo - SP",355030,201,210,16,14,2015,142.854510443158,26.9937888338253,16.8264709472656,86.5441607193125
2015-05-15,"São Paulo - SP",355030,173,214,22,20,2015,141.240856047868,25.7975022085096,16.7585998535156,83.3216392231951
2015-05-16,"São Paulo - SP",355030,110,145,15,12,2015,198.796916113982,38.0093491495851,17.3168579101563,81.056434086546
2015-05-17,"São Paulo - SP",355030,121,143,10,12,2015,220.242876973013,39.0564931507242,18.4588562011719,82.8956975535027
2015-05-18,"São Paulo - SP",355030,200,222,24,15,2015,295.160802465944,57.264336087807,18.5403076171875,87.6033425042306
2015-05-19,"São Paulo - SP",355030,221,229,26,21,2015,252.612740799426,48.119712658945,18.86220703125,88.2948043171547
2015-05-20,"São Paulo - SP",355030,203,181,23,13,2015,213.78501221155,38.1854616075354,18.7452331542969,83.9705530597701
2015-05-21,"São Paulo - SP",355030,235,209,21,12,2015,246.450061543631,41.9307291110727,19.5263000488281,82.5858902892836
2015-05-22,"São Paulo - SP",355030,176,183,19,12,2015,269.459500638429,47.4020396268315,20.1437316894531,79.2982546267235
2015-05-23,"São Paulo - SP",355030,106,157,11,24,2015,310.795504295432,48.5770469775086,19.6191955566406,80.1994129658214
2015-05-24,"São Paulo - SP",355030,130,146,14,16,2015,297.01294579354,52.3278913533431,20.6271301269531,71.1658481560492
2015-05-25,"São Paulo - SP",355030,187,219,23,18,2015,336.251503085805,60.7530038128819,21.510888671875,73.6433163867941
2015-05-26,"São Paulo - SP",355030,213,203,26,16,2015,392.196464342002,59.1411470907133,21.2443786621094,86.9389579549234
2015-05-27,"São Paulo - SP",355030,178,202,17,18,2015,259.947588195549,41.8951886516084,22.3444152832031,76.3125755959849
2015-05-28,"São Paulo - SP",355030,182,192,17,17,2015,369.845527832998,54.8653176224434,18.7045227050781,85.1365071654286
2015-05-29,"São Paulo - SP",355030,182,138,17,15,2015,155.16826105492,21.49144092319,17.5866638183594,85.0192723458747
2015-05-30,"São Paulo - SP",355030,120,113,21,8,2015,268.71157624934,48.1183931218728,16.3508544921875,73.6453209653368
2015-05-31,"São Paulo - SP",355030,118,99,16,13,2015,247.542847849521,35.9591674955103,16.2087341308594,94.4278998468206
2015-06-01,"São Paulo - SP",355030,219,197,19,20,2015,217.1236654173,39.4680744382943,16.6098571777344,94.0454616951643
2015-06-02,"São Paulo - SP",355030,219,230,29,13,2015,134.275254026761,19.7186024545696,16.3362365722656,91.2562724343426
2015-06-03,"São Paulo - SP",355030,158,186,19,19,2015,135.142263009887,26.6073942138216,18.1788879394531,84.4381369584246
2015-06-04,"São Paulo - SP",355030,111,136,12,10,2015,352.464577228299,61.9389564822844,18.4616027832031,84.8711085816738
2015-06-05,"São Paulo - SP",355030,119,155,18,19,2015,397.921345059634,61.1706347797281,18.5395446777344,80.5499636959765
2015-06-06,"São Paulo - SP",355030,92,155,13,14,2015,551.936845264815,81.5023130466367,19.2916809082031,74.1920255552387
2015-06-07,"São Paulo - SP",355030,129,160,15,15,2015,468.389127187644,76.9599566297074,19.9475036621094,69.9528324629902
2015-06-08,"São Paulo - SP",355030,211,201,14,12,2015,470.797753375033,79.3819670737624,19.8257385253906,68.7295864905549
2015-06-09,"São Paulo - SP",355030,212,205,16,12,2015,563.759632162449,90.0313115910952,19.5284057617188,66.5061371938981
2015-06-10,"São Paulo - SP",355030,194,184,16,17,2015,587.852582611958,99.3249310946946,19.5541320800781,65.1164849932272
2015-06-11,"São Paulo - SP",355030,191,196,19,16,2015,396.290289472745,74.5406628273789,20.6719299316406,61.2702692781442
2015-06-12,"São Paulo - SP",355030,184,173,21,14,2015,196.308699666285,33.426088563715,17.986474609375,86.0180446177832
2015-06-13,"São Paulo - SP",355030,110,151,18,15,2015,182.601922915637,29.7379481040139,20.6473327636719,71.5641904229433
2015-06-14,"São Paulo - SP",355030,134,170,17,7,2015,519.429609842822,82.2274550671409,22.0240417480469,59.4428443749316
2015-06-15,"São Paulo - SP",355030,202,183,17,15,2015,116.060647314953,20.0546654838263,15.5425354003906,92.3138641246414
2015-06-16,"São Paulo - SP",355030,196,200,18,24,2015,183.003891152111,23.8731399093695,14.32509765625,87.5668518744474
2015-06-17,"São Paulo - SP",355030,181,187,20,16,2015,186.267418674409,27.192421055607,19.0695739746094,80.5942327671762
2015-06-18,"São Paulo - SP",355030,183,185,22,8,2015,607.360637635187,94.2379626186115,20.7601867675781,79.2914335210042
2015-06-19,"São Paulo - SP",355030,155,161,14,13,2015,150.381566754731,20.2804644189314,14.6835266113281,94.0177770129381
2015-06-20,"São Paulo - SP",355030,99,119,15,8,2015,89.5670287566948,14.9891175027506,15.3800598144531,82.838829688623
2015-06-21,"São Paulo - SP",355030,102,101,7,10,2015,148.214247985834,26.5099101189511,16.8493591308594,77.5244376521296
2015-06-22,"São Paulo - SP",355030,199,185,19,15,2015,504.569489597391,82.4809056609865,18.0739379882813,78.1070752638121
2015-06-23,"São Paulo - SP",355030,175,180,23,16,2015,572.784832305236,86.9601729884077,18.3156677246094,77.0391621832813
2015-06-24,"São Paulo - SP",355030,193,145,26,9,2015,165.535335365045,20.4297491516551,14.8858581542969,93.6143245375141
2015-06-25,"São Paulo - SP",355030,177,149,14,9,2015,96.3181463475848,15.6477695985776,14.8015075683594,85.1564903098419
2015-06-26,"São Paulo - SP",355030,146,132,9,15,2015,85.7635195454047,12.7271870079918,14.9155212402344,84.9850429220696
2015-06-27,"São Paulo - SP",355030,97,112,11,12,2015,125.917220354192,20.0175271913849,14.9143615722656,78.9926499933199
2015-06-28,"São Paulo - SP",355030,113,101,17,15,2015,257.272645853845,47.1664017472525,15.2115417480469,74.6142546103422
2015-06-29,"São Paulo - SP",355030,218,147,16,10,2015,463.431926315631,75.4121766514497,16.5173889160156,71.3731232471964
2015-06-30,"São Paulo - SP",355030,188,166,12,15,2015,347.771361930427,61.1963232681016,19.3484130859375,63.9593540419742
2015-07-01,"São Paulo - SP",355030,216,171,21,18,2015,249.099571192346,43.5047885124125,18.0825744628906,81.3442261510752
2015-07-02,"São Paulo - SP",355030,215,171,16,9,2015,336.505867911304,58.1633260073507,17.2680908203125,90.2691604236911
2015-07-03,"São Paulo - SP",355030,172,155,21,10,2015,274.596563561621,43.9044243923566,17.4426818847656,92.0029515331805
2015-07-04,"São Paulo - SP",355030,111,122,12,15,2015,184.582437630828,26.8641286993443,16.5770812988281,89.0379640616185
2015-07-05,"São Paulo - SP",355030,131,98,15,12,2015,121.924311239733,13.1949190832851,12.8245178222656,84.0739400971346
2015-07-06,"São Paulo - SP",355030,206,166,18,16,2015,149.478144824874,28.0957657139425,15.8376403808594,82.2557524544301
2015-07-07,"São Paulo - SP",355030,188,169,15,17,2015,268.920795557885,50.5138662750445,17.0713134765625,88.935106177324
2015-07-08,"São Paulo - SP",355030,171,147,11,11,2015,452.463192838574,77.5347241225669,17.4058776855469,89.063694154047
2015-07-09,"São Paulo - SP",355030,136,107,17,10,2015,181.410314326058,26.7086264216232,17.6542602539063,79.5372903067319
2015-07-10,"São Paulo - SP",355030,166,147,17,13,2015,187.566399745265,31.7001589422716,18.1513610839844,77.3180519417835
